object_id,galaxy_class,bar_class,edge_on_class,image_local_path
-608351127480932889,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021496_NEG608351127480932889_gz_arcsinh_vis_y.jpg
2687094785680789953,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160336_2687094785680789953_gz_arcsinh_vis_y.jpg
2746916198677094661,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160063_2746916198677094661_gz_arcsinh_vis_y.jpg
-652558671464998975,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022980_NEG652558671464998975_gz_arcsinh_vis_y.jpg
2704957153664027065,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159487_2704957153664027065_gz_arcsinh_vis_y.jpg
-565406376488105690,E,No Bar,Edge-On,./Galaxy_cutouts/102020529_NEG565406376488105690_gz_arcsinh_vis_y.jpg
-582256838506459196,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019125_NEG582256838506459196_gz_arcsinh_vis_y.jpg
2710464227672738644,E,No Bar,Edge-On,./Galaxy_cutouts/102160060_2710464227672738644_gz_arcsinh_vis_y.jpg
-660148554483593307,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021020_NEG660148554483593307_gz_arcsinh_vis_y.jpg
-630212283464288414,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022977_NEG630212283464288414_gz_arcsinh_vis_y.jpg
-524352137298288127,E,No Bar,Not Edge-On,./Galaxy_cutouts/102041656_NEG524352137298288127_gz_arcsinh_vis_y.jpg
-522336548294659689,E,No Bar,Edge-On,./Galaxy_cutouts/102042283_NEG522336548294659689_gz_arcsinh_vis_y.jpg
-629628904495609084,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020064_NEG629628904495609084_gz_arcsinh_vis_y.jpg
2647553382674568252,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160055_2647553382674568252_gz_arcsinh_vis_y.jpg
2734733576651036999,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158588_2734733576651036999_gz_arcsinh_vis_y.jpg
-520739017296978217,E,No Bar,Edge-On,./Galaxy_cutouts/102042283_NEG520739017296978217_gz_arcsinh_vis_y.jpg
2747972534675922382,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160063_2747972534675922382_gz_arcsinh_vis_y.jpg
-606870563466753610,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022973_NEG606870563466753610_gz_arcsinh_vis_y.jpg
-549489840280721224,E,No Bar,Edge-On,./Galaxy_cutouts/102044188_NEG549489840280721224_gz_arcsinh_vis_y.jpg
2716823978640381385,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157957_2716823978640381385_gz_arcsinh_vis_y.jpg
-547597921291796191,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042918_NEG547597921291796191_gz_arcsinh_vis_y.jpg
-596463196490171954,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020533_NEG596463196490171954_gz_arcsinh_vis_y.jpg
-626013007493600204,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020063_NEG626013007493600204_gz_arcsinh_vis_y.jpg
-618997082497703120,E,No Bar,Edge-On,./Galaxy_cutouts/102019593_NEG618997082497703120_gz_arcsinh_vis_y.jpg
2728219986644420374,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158276_2728219986644420374_gz_arcsinh_vis_y.jpg
-603490026494406073,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020060_NEG603490026494406073_gz_arcsinh_vis_y.jpg
2667190861672402223,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159773_2667190861672402223_gz_arcsinh_vis_y.jpg
-551324351292562918,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042288_NEG551324351292562918_gz_arcsinh_vis_y.jpg
-622895843500014581,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019594_NEG622895843500014581_gz_arcsinh_vis_y.jpg
2635909836662767624,E,No Bar,Edge-On,./Galaxy_cutouts/102159481_2635909836662767624_gz_arcsinh_vis_y.jpg
-661922461475733231,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021991_NEG661922461475733231_gz_arcsinh_vis_y.jpg
2652696052641130316,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157952_2652696052641130316_gz_arcsinh_vis_y.jpg
2632838920661627158,E,No Bar,Edge-On,./Galaxy_cutouts/102159186_2632838920661627158_gz_arcsinh_vis_y.jpg
-527767392294413372,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042284_NEG527767392294413372_gz_arcsinh_vis_y.jpg
2673170919658210453,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159190_2673170919658210453_gz_arcsinh_vis_y.jpg
-520656975269338248,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045465_NEG520656975269338248_gz_arcsinh_vis_y.jpg
-644523915476241591,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021989_NEG644523915476241591_gz_arcsinh_vis_y.jpg
2631897812659676965,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159186_2631897812659676965_gz_arcsinh_vis_y.jpg
2688898349650403913,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158585_2688898349650403913_gz_arcsinh_vis_y.jpg
2734114404651001655,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158588_2734114404651001655_gz_arcsinh_vis_y.jpg
-580904677492326756,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020531_NEG580904677492326756_gz_arcsinh_vis_y.jpg
-637189786455809260,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023985_NEG637189786455809260_gz_arcsinh_vis_y.jpg
-623373054471682928,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022479_NEG623373054471682928_gz_arcsinh_vis_y.jpg
2699498388670912676,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159775_2699498388670912676_gz_arcsinh_vis_y.jpg
2659956844634156345,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157630_2659956844634156345_gz_arcsinh_vis_y.jpg
-631985265482121647,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021499_NEG631985265482121647_gz_arcsinh_vis_y.jpg
2726786699661644197,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159194_2726786699661644197_gz_arcsinh_vis_y.jpg
2678209075651083726,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158584_2678209075651083726_gz_arcsinh_vis_y.jpg
-649062266480953985,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021502_NEG649062266480953985_gz_arcsinh_vis_y.jpg
2700375099651053387,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158586_2700375099651053387_gz_arcsinh_vis_y.jpg
2687385745683829112,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160607_2687385745683829112_gz_arcsinh_vis_y.jpg
-630759771484164569,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021016_NEG630759771484164569_gz_arcsinh_vis_y.jpg
-624878541482216719,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021498_NEG624878541482216719_gz_arcsinh_vis_y.jpg
2688141616636474508,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157632_2688141616636474508_gz_arcsinh_vis_y.jpg
2685501677680144523,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160336_2685501677680144523_gz_arcsinh_vis_y.jpg
2698428899642626348,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158274_2698428899642626348_gz_arcsinh_vis_y.jpg
-615616623492482870,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020062_NEG615616623492482870_gz_arcsinh_vis_y.jpg
-633406222454159277,E,No Bar,Not Edge-On,./Galaxy_cutouts/102023985_NEG633406222454159277_gz_arcsinh_vis_y.jpg
2689920746681496099,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160336_2689920746681496099_gz_arcsinh_vis_y.jpg
-637762024479642882,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021500_NEG637762024479642882_gz_arcsinh_vis_y.jpg
-527175318297404235,E,No Bar,Not Edge-On,./Galaxy_cutouts/102041657_NEG527175318297404235_gz_arcsinh_vis_y.jpg
-533513625267350693,E,No Bar,Not Edge-On,./Galaxy_cutouts/102046113_NEG533513625267350693_gz_arcsinh_vis_y.jpg
-571262975497728437,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019587_NEG571262975497728437_gz_arcsinh_vis_y.jpg
-582896448476354117,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021981_NEG582896448476354117_gz_arcsinh_vis_y.jpg
-619074412470168922,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022478_NEG619074412470168922_gz_arcsinh_vis_y.jpg
2714377931652235545,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158587_2714377931652235545_gz_arcsinh_vis_y.jpg
-514626596270215035,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045464_NEG514626596270215035_gz_arcsinh_vis_y.jpg
2674806692638996650,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157954_2674806692638996650_gz_arcsinh_vis_y.jpg
2747226524655410575,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158895_2747226524655410575_gz_arcsinh_vis_y.jpg
-632527032490850874,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020538_NEG632527032490850874_gz_arcsinh_vis_y.jpg
2685844906662060617,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159191_2685844906662060617_gz_arcsinh_vis_y.jpg
-627982068476577286,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021987_NEG627982068476577286_gz_arcsinh_vis_y.jpg
2733824919674947312,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160062_2733824919674947312_gz_arcsinh_vis_y.jpg
-590967626473881518,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021982_NEG590967626473881518_gz_arcsinh_vis_y.jpg
-562073760492316605,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020528_NEG562073760492316605_gz_arcsinh_vis_y.jpg
-608907200496210583,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020061_NEG608907200496210583_gz_arcsinh_vis_y.jpg
2751216393666200002,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159491_2751216393666200002_gz_arcsinh_vis_y.jpg
-563977081502878113,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019123_NEG563977081502878113_gz_arcsinh_vis_y.jpg
2727191672639966345,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157958_2727191672639966345_gz_arcsinh_vis_y.jpg
2682786778633704694,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157632_2682786778633704694_gz_arcsinh_vis_y.jpg
-572366965495384708,E,No Bar,Edge-On,./Galaxy_cutouts/102020056_NEG572366965495384708_gz_arcsinh_vis_y.jpg
-599534127495376259,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020060_NEG599534127495376259_gz_arcsinh_vis_y.jpg
2761423771656638775,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2761423771656638775_gz_arcsinh_vis_y.jpg
2692667572646975770,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158273_2692667572646975770_gz_arcsinh_vis_y.jpg
2630047619667028001,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159481_2630047619667028001_gz_arcsinh_vis_y.jpg
-645773286491069378,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020540_NEG645773286491069378_gz_arcsinh_vis_y.jpg
2703583141676362372,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160059_2703583141676362372_gz_arcsinh_vis_y.jpg
2707957107639572983,E,No Bar,Edge-On,./Galaxy_cutouts/102157957_2707957107639572983_gz_arcsinh_vis_y.jpg
-602594013472598647,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG602594013472598647_gz_arcsinh_vis_y.jpg
-543445364284874819,E,No Bar,Edge-On,./Galaxy_cutouts/102043551_NEG543445364284874819_gz_arcsinh_vis_y.jpg
-580066476506498898,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019125_NEG580066476506498898_gz_arcsinh_vis_y.jpg
-640860549491500964,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020539_NEG640860549491500964_gz_arcsinh_vis_y.jpg
-666638054468054209,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022485_NEG666638054468054209_gz_arcsinh_vis_y.jpg
2750271698665433080,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159491_2750271698665433080_gz_arcsinh_vis_y.jpg
-603180112472947307,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021983_NEG603180112472947307_gz_arcsinh_vis_y.jpg
-586976867469918733,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022474_NEG586976867469918733_gz_arcsinh_vis_y.jpg
2699919803684563327,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160608_2699919803684563327_gz_arcsinh_vis_y.jpg
-526886065281425045,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044184_NEG526886065281425045_gz_arcsinh_vis_y.jpg
2728783307644387936,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158276_2728783307644387936_gz_arcsinh_vis_y.jpg
2722293561638745842,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157958_2722293561638745842_gz_arcsinh_vis_y.jpg
2672170735680798415,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160335_2672170735680798415_gz_arcsinh_vis_y.jpg
-653893498463127324,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022980_NEG653893498463127324_gz_arcsinh_vis_y.jpg
-518446351267275556,E,No Bar,Not Edge-On,./Galaxy_cutouts/102046110_NEG518446351267275556_gz_arcsinh_vis_y.jpg
2688015567677376480,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160058_2688015567677376480_gz_arcsinh_vis_y.jpg
-568681778505506455,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019123_NEG568681778505506455_gz_arcsinh_vis_y.jpg
-654924358478021977,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021502_NEG654924358478021977_gz_arcsinh_vis_y.jpg
-543862942284132824,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043551_NEG543862942284132824_gz_arcsinh_vis_y.jpg
2730096397647771212,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158588_2730096397647771212_gz_arcsinh_vis_y.jpg
-662285667476172070,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021991_NEG662285667476172070_gz_arcsinh_vis_y.jpg
-579516818511592111,E,No Bar,Not Edge-On,./Galaxy_cutouts/102018666_NEG579516818511592111_gz_arcsinh_vis_y.jpg
2677589132679141302,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160335_2677589132679141302_gz_arcsinh_vis_y.jpg
2687716587653999114,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158890_2687716587653999114_gz_arcsinh_vis_y.jpg
-550836181289091760,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042919_NEG550836181289091760_gz_arcsinh_vis_y.jpg
-579650258510788111,E,No Bar,Edge-On,./Galaxy_cutouts/102018666_NEG579650258510788111_gz_arcsinh_vis_y.jpg
-599030365486377409,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021012_NEG599030365486377409_gz_arcsinh_vis_y.jpg
2702408450665837222,E,No Bar,Edge-On,./Galaxy_cutouts/102159487_2702408450665837222_gz_arcsinh_vis_y.jpg
-615415472476358303,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021985_NEG615415472476358303_gz_arcsinh_vis_y.jpg
-595253491473004266,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021982_NEG595253491473004266_gz_arcsinh_vis_y.jpg
2691926096682419817,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160336_2691926096682419817_gz_arcsinh_vis_y.jpg
2682451441668741422,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159774_2682451441668741422_gz_arcsinh_vis_y.jpg
-664075174466314207,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022981_NEG664075174466314207_gz_arcsinh_vis_y.jpg
-633126404471439182,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022480_NEG633126404471439182_gz_arcsinh_vis_y.jpg
-617849421481884342,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021497_NEG617849421481884342_gz_arcsinh_vis_y.jpg
-609963981492631999,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020061_NEG609963981492631999_gz_arcsinh_vis_y.jpg
2714266281645074109,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158275_2714266281645074109_gz_arcsinh_vis_y.jpg
2672643888635350801,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157631_2672643888635350801_gz_arcsinh_vis_y.jpg
-649282002472135683,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022482_NEG649282002472135683_gz_arcsinh_vis_y.jpg
2676437822671990428,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159773_2676437822671990428_gz_arcsinh_vis_y.jpg
-640880257484115934,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021018_NEG640880257484115934_gz_arcsinh_vis_y.jpg
2688456790643763130,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158273_2688456790643763130_gz_arcsinh_vis_y.jpg
-526091293261947910,E,No Bar,Not Edge-On,./Galaxy_cutouts/102046760_NEG526091293261947910_gz_arcsinh_vis_y.jpg
-613894245464192513,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022974_NEG613894245464192513_gz_arcsinh_vis_y.jpg
-654428290467450386,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022980_NEG654428290467450386_gz_arcsinh_vis_y.jpg
2732315460652038991,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158588_2732315460652038991_gz_arcsinh_vis_y.jpg
2756968549657152711,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2756968549657152711_gz_arcsinh_vis_y.jpg
-545738456286040771,E,No Bar,Edge-On,./Galaxy_cutouts/102043551_NEG545738456286040771_gz_arcsinh_vis_y.jpg
-584014372477888746,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021493_NEG584014372477888746_gz_arcsinh_vis_y.jpg
2708742543664893064,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159487_2708742543664893064_gz_arcsinh_vis_y.jpg
-643086550479066869,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021501_NEG643086550479066869_gz_arcsinh_vis_y.jpg
-620231454485745325,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021015_NEG620231454485745325_gz_arcsinh_vis_y.jpg
-584442646473627794,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021981_NEG584442646473627794_gz_arcsinh_vis_y.jpg
-631564100469648939,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022480_NEG631564100469648939_gz_arcsinh_vis_y.jpg
2695338935637514342,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157956_2695338935637514342_gz_arcsinh_vis_y.jpg
-522077741296179436,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042283_NEG522077741296179436_gz_arcsinh_vis_y.jpg
2700024153656036862,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158891_2700024153656036862_gz_arcsinh_vis_y.jpg
-667821840466713605,E,No Bar,Not Edge-On,./Galaxy_cutouts/102022982_NEG667821840466713605_gz_arcsinh_vis_y.jpg
-656096399477694246,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021503_NEG656096399477694246_gz_arcsinh_vis_y.jpg
2666887845653290595,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158888_2666887845653290595_gz_arcsinh_vis_y.jpg
2656597075673413294,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160056_2656597075673413294_gz_arcsinh_vis_y.jpg
-560469051490455374,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020528_NEG560469051490455374_gz_arcsinh_vis_y.jpg
-534374661271414983,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045468_NEG534374661271414983_gz_arcsinh_vis_y.jpg
2645001979673417389,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160055_2645001979673417389_gz_arcsinh_vis_y.jpg
-588018306485500550,E,Bar,Not Edge-On,./Galaxy_cutouts/102021011_NEG588018306485500550_gz_arcsinh_vis_y.jpg
2752493803656446778,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158896_2752493803656446778_gz_arcsinh_vis_y.jpg
-597420887466655616,E,No Bar,Edge-On,./Galaxy_cutouts/102022972_NEG597420887466655616_gz_arcsinh_vis_y.jpg
-522956539287957709,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042914_NEG522956539287957709_gz_arcsinh_vis_y.jpg
2733841163687894404,E,Bar,Edge-On,./Galaxy_cutouts/102160876_2733841163687894404_gz_arcsinh_vis_y.jpg
2715087945680185109,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160338_2715087945680185109_gz_arcsinh_vis_y.jpg
-531044608289374004,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042915_NEG531044608289374004_gz_arcsinh_vis_y.jpg
-610573336504899947,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019129_NEG610573336504899947_gz_arcsinh_vis_y.jpg
2704808086638358972,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157956_2704808086638358972_gz_arcsinh_vis_y.jpg
2653452718662060199,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159188_2653452718662060199_gz_arcsinh_vis_y.jpg
2745067505677179046,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160063_2745067505677179046_gz_arcsinh_vis_y.jpg
-510124645278488583,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044182_NEG510124645278488583_gz_arcsinh_vis_y.jpg
-609935629475434650,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021984_NEG609935629475434650_gz_arcsinh_vis_y.jpg
2750285809659617123,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159196_2750285809659617123_gz_arcsinh_vis_y.jpg
-539291279280431916,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044187_NEG539291279280431916_gz_arcsinh_vis_y.jpg
-547458502277242673,E,Bar,Not Edge-On,./Galaxy_cutouts/102044828_NEG547458502277242673_gz_arcsinh_vis_y.jpg
-567769028491807287,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020529_NEG567769028491807287_gz_arcsinh_vis_y.jpg
-616242844480432969,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021497_NEG616242844480432969_gz_arcsinh_vis_y.jpg
2735058679673465142,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160062_2735058679673465142_gz_arcsinh_vis_y.jpg
-632680040485512782,E,No Bar,Edge-On,./Galaxy_cutouts/102021017_NEG632680040485512782_gz_arcsinh_vis_y.jpg
2660248499656650098,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158888_2660248499656650098_gz_arcsinh_vis_y.jpg
-537381288289570078,E,No Bar,Not Edge-On,./Galaxy_cutouts/102042916_NEG537381288289570078_gz_arcsinh_vis_y.jpg
2668038486650447431,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158583_2668038486650447431_gz_arcsinh_vis_y.jpg
2675979938667148736,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159485_2675979938667148736_gz_arcsinh_vis_y.jpg
-535627753284441947,E,No Bar,Not Edge-On,./Galaxy_cutouts/102043550_NEG535627753284441947_gz_arcsinh_vis_y.jpg
-582158022492763015,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020057_NEG582158022492763015_gz_arcsinh_vis_y.jpg
-530480734267673075,E,No Bar,Not Edge-On,./Galaxy_cutouts/102045467_NEG530480734267673075_gz_arcsinh_vis_y.jpg
-637126341497824737,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019596_NEG637126341497824737_gz_arcsinh_vis_y.jpg
2712234771673550198,E,No Bar,Not Edge-On,./Galaxy_cutouts/102160060_2712234771673550198_gz_arcsinh_vis_y.jpg
-608368463491561539,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020535_NEG608368463491561539_gz_arcsinh_vis_y.jpg
-581263668480703925,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021493_NEG581263668480703925_gz_arcsinh_vis_y.jpg
2707743583671830711,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159776_2707743583671830711_gz_arcsinh_vis_y.jpg
-596381237503874069,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019127_NEG596381237503874069_gz_arcsinh_vis_y.jpg
2671970593636623750,E,No Bar,Not Edge-On,./Galaxy_cutouts/102157631_2671970593636623750_gz_arcsinh_vis_y.jpg
-570060236496217765,E,No Bar,Not Edge-On,./Galaxy_cutouts/102020056_NEG570060236496217765_gz_arcsinh_vis_y.jpg
-600265527499617451,E,No Bar,Not Edge-On,./Galaxy_cutouts/102019591_NEG600265527499617451_gz_arcsinh_vis_y.jpg
-649736371474637958,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021990_NEG649736371474637958_gz_arcsinh_vis_y.jpg
2647284758666348549,E,No Bar,Not Edge-On,./Galaxy_cutouts/102159482_2647284758666348549_gz_arcsinh_vis_y.jpg
-588606230473582708,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021981_NEG588606230473582708_gz_arcsinh_vis_y.jpg
-535208941259280235,E,No Bar,Not Edge-On,./Galaxy_cutouts/102046762_NEG535208941259280235_gz_arcsinh_vis_y.jpg
-576537736489574252,E,No Bar,Edge-On,./Galaxy_cutouts/102020530_NEG576537736489574252_gz_arcsinh_vis_y.jpg
2651659753652371780,E,No Bar,Not Edge-On,./Galaxy_cutouts/102158581_2651659753652371780_gz_arcsinh_vis_y.jpg
-538813983278235781,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044187_NEG538813983278235781_gz_arcsinh_vis_y.jpg
-540826577276232377,E,No Bar,Not Edge-On,./Galaxy_cutouts/102044826_NEG540826577276232377_gz_arcsinh_vis_y.jpg
-618612215483486938,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021015_NEG618612215483486938_gz_arcsinh_vis_y.jpg
-604990658508860365,E,No Bar,Edge-On,./Galaxy_cutouts/102018669_NEG604990658508860365_gz_arcsinh_vis_y.jpg
-618100193482506277,E,No Bar,Not Edge-On,./Galaxy_cutouts/102021015_NEG618100193482506277_gz_arcsinh_vis_y.jpg
